ID,Text,Translate
CN_SS_SE4_010900_0010(0),Antique Dealer,
CN_SS_SE4_011000_0020(0),Harris,
CN_SS_SE4_011100_0020(0),Wharf Thug,
CN_SS_SE4_011100_0030(0),Erudite Graybeard,
CN_SS_FO4_012400_0000(0),Ashlan,
CN_SS_FO4_012500_0001(0),Ashlan,
CN_SS_FO4_012600_0002(0),Ashlan,
CN_SS_FO4_012400_0010(0),Old Storyteller,
CN_SS_FO4_012500_0020(0),Monster Hunter,
CN_SS_FO4_012600_0030(0),Manipulated Father,
CN_SS_FO4_012600_0031(0),Ashlan's Father,
CN_SS_CL4_012100_0000(0),Egg-seeking Girl,
CN_SS_CL4_012200_0001(0),Kaia,
CN_SS_CL4_012300_0002(0),Kaia,
CN_SS_CL4_012100_0010(0),Friendly Farmer,
CN_SS_CL4_012200_0020(0),The Egg Man,
CN_SS_CL4_012300_0021(0),The Egg Man,
CN_SS_CL4_012300_0030(0),Curious Cleric,
CN_SS_PL4_010600_0000(0),Theracio,
CN_SS_PL4_010700_0001(0),Theracio,
CN_SS_PL4_010800_0002(0),Theracio,
CN_SS_PL4_010600_0010(0),Shifty Moneylender,
CN_SS_PL4_010700_0020(0),Junk Collector,
CN_SS_PL4_010700_0030(0),Boy's Mother,
CN_SS_PL4_010700_0040(0),Artistic Boy,
CN_SS_PL4_010700_0050(0),Book-loving Girl,
CN_SS_PL4_010700_0060(0),Children,
CN_SS_PL4_010700_0070(0),Child,
CN_SS_PL4_010800_0080(0),Professor Bastete,
CN_SS_MO4_011300_0000(0),Noelle,
CN_SS_MO4_011400_0001(0),Noelle,
CN_SS_MO4_011300_0010(0),Wandering Minstrel,
CN_SS_MO4_011400_0020(0),Stage Carpenter,
CNF_MS_RUD_000100_0010(0),Erhardt,
CNF_MS_RUD_000200_0000(0),Philip,
CNF_MS_RUD_000300_0000(0),Sprightly Watchman,
CNF_MS_RUD_000300_0010(0),Stoic Watchman,
CNF_MS_RUD_0003A0_0000(0),Village Headman,
CNF_MS_RUD_0003A0_0010(0),Philip's Mother,
CNF_MS_RUD_000600_0000(0),Captain of the Watch,
CNF_MS_RUD_010100_0000(0),Ned,
CNF_MS_RUD_010100_0010(0),Cecily,
CNF_MS_RUD_010300_0000(0),"Victorino, the Buccaneer's Bane",
CNF_MS_RUD_010400_0000(0),Wallace Wildsword,
CNF_MS_RUD_010405_0000(0),"Gustav, the Black Knight",
CNF_MS_RUD_0105A0_0000(0),Joshua Frostblade,
CNF_MS_RUD_0105D0_0000(0),Archibold the Crusher,
CNF_MS_RUD_020100_0000(0),Bale,
CNF_MS_RUD_0302A0_0000(0),The Man with the Red Hat,
CNF_MS_RUD_0302B0_0000(0),Reggie,
CNF_MS_RUD_030300_0000(0),Harald,
CNF_MS_RUD_0304C0_0000(0),,
CNF_MS_SHA_000100_0000(0),Yusufa,
CNF_MS_SHA_000100_0010(0),Dancer,
CNF_MS_SHA_000100_0020(0),Dancer,
CNF_MS_SHA_000100_0030(0),Dancer,
CNF_MS_SHA_000400_0000(0),Well-heeled Gentleman,
CNF_MS_SHA_010100_0000(0),Arianna,
CNF_MS_SHA_010300_0000(0),Oren,
CNF_MS_SHA_0104A0_0000(0),,
CNF_MS_SHA_010600_0000(0),,
CNF_MS_SHA_0200B0_0000(0),,
CNF_MS_SHA_020100_0000(0),,
CNF_MS_SHA_020300_0000(0),Revello,
CNF_MS_SHA_020300_0010(0),Anna,
CNF_MS_SHA_020600_0000(0),,
CNF_MS_SHA_020700_0000(0),,
CNF_MS_SHA_020800_0000(0),,
CNF_MS_SHA_0301A0_0000(0),,
CNF_MS_SHA_030200_0000(0),,
CNF_MS_SHA_030300_0000(0),,
CNF_MS_SHA_0304B0_0000(0),,
CNF_MS_MAR_000000_0000(0),Z'aanta,
CNF_MS_MAR_000000_0010(0),,
CNF_MS_MAR_000000_0020(0),Eliza,
CNF_MS_MAR_000100_0000(0),,
CNF_MS_MAR_000600_0000(0),,
CNF_MS_MAR_000600_0010(0),,
CNF_MS_MAR_010100_0000(0),Nathan,
CNF_MS_MAR_010200_0000(0),Natalia,
CNF_MS_MAR_010500_0000(0),,
CNF_MS_MAR_020200_0000(0),Alaic,
CNF_MS_MAR_020300_0000(0),Susanna,
CNF_MS_MAR_020600_0000(0),,
CNF_MS_MAR_0301D0_0000(0),,
CNF_MS_MAR_0301D0_0010(0),General Lenaar,
CNF_MS_MAR_0301D0_0020(0),Captain Raaf,
CNF_MS_MAR_030300_0020(0),King Khalim,
CNF_MS_GIL_0000A0_0020(0),,
CNF_MS_GIL_000700_0000(0),Heathcote,
CNF_MS_GIL_000800_0000(0),Cordelia,
CNF_MS_GIL_010300_0000(0),Barham,
CNF_MS_GIL_010800_0000(0),Orlick,
CNF_MS_GIL_020700_0000(0),,
CNF_MS_ULR_000000_0000(0),Lianna,
CNF_MS_ULR_0001A0_0000(0),Archbishop Josef,
CNF_MS_ULR_000300_0000(0),Mattias,
CNF_MS_ULR_010000_0000(0),Bishop Bartolo,
CNF_MS_ULR_010200_0000(0),Emil,
CNF_MS_ULR_010200_0010(0),Derryl,
CNF_MS_ULR_010200_0020(0),Nate,
CNF_MS_ULR_020000_0000(0),,
CNF_MS_ULR_020100_0000(0),Bishop Donovan,
CNF_MS_ULR_020200_0000(0),Daniel,
CNF_MS_ULR_0205A0_0000(0),,
CNF_MS_ULR_030200_0000(0),,
CNF_MS_ULR_030800_0000(0),,
CNF_MS_BAL_0000A0_0000(0),Zeph,
CNF_MS_BAL_000200_0000(0),Lily,
CNF_MS_BAL_000300_0000(0),Nina,
CNF_MS_BAL_010000_0000(0),Ellen,
CNF_MS_BAL_010100_0000(0),Marlene,
CNF_MS_BAL_010100_0010(0),Graham,
CNF_MS_BAL_010100_0020(0),Flynn,
CNF_MS_BAL_010200_0000(0),Vanessa Hysel,
CNF_MS_BAL_020000_0000(0),Miguel,
CNF_MS_BAL_020200_0000(0),,
CNF_MS_BAL_020200_0010(0),Tim,
CNF_MS_BAL_020200_0020(0),Ogen,
CNF_MS_THE_000000_0000(0),Therese,
CNF_MS_THE_000000_0010(0),Princess Mary,
CNF_MS_THE_000300_0000(0),Headmaster Yvon,
CNF_MS_THE_000600_0000(0),Russell,
CNF_MS_THE_0007A0_0000(0),,
CNF_MS_THE_010100_0000(0),Odette,
CNF_MS_THE_010600_0000(0),,
CNF_MS_THE_020100_0000(0),Dominic,
CNF_MS_THE_020300_0000(0),,
CNF_MS_ALI_0000B0_0000(0),Olneo,
CNF_MS_ALI_0000B0_0010(0),Marina,
CNF_MS_ALI_000200_0000(0),,
CNF_MS_ALI_000300_0000(0),Mikk,
CNF_MS_ALI_000300_0010(0),Makk,
CNF_MS_ALI_000700_0000(0),Captain Leon,
CNF_MS_ALI_010000_0000(0),Morlock,
CNF_MS_ALI_010000_0010(0),Omar,
CNF_MS_ALI_0101A0_0000(0),Ali,
CNF_MS_ALI_0204B0_0000(0),,
CNF_MS_ALI_030000_0000(0),Aston Wyndham,
CNF_MS_ALI_030100_0000(0),Noa,
CNF_MS_ALI_0301A0_0000(0),Gill the Butler,
CNF_MS_ALI_030400_0000(0),,
CNF_MS_ALI_030900_0000(0),Ing the Diarist,
CNF_NP_CLM_012100_0000(0),Laborer,
CNF_NP_CLD_020000_0000(0),Woman,
CNF_NP_DES_002000_0000(0),Guard,
CNF_NP_DES_000020_0000(0),Tavern Keeper,
CNF_NP_DEF_010010_0000(0),Masked Man,
CNF_NP_DEF_010020_0000(0),Aristocratic Woman,
CNF_NP_RIM_000010_0000(0),Traveling Merchant,
CNF_NP_SNS_000010_0000(0),Village Child,
CNF_NP_SNS_000030_0000(0),Knight Ardante,
CNF_SS_CL1_002600_0000(0),,
CNF_SS_CL1_002600_0001(0),,
CNF_SS_CL1_002600_0010(0),,
CNF_SS_CL1_002600_0020(0),,
CNF_SS_CL1_002700_0000(0),,
CNF_SS_CL1_002700_0010(0),,
CNF_SS_CL1_002700_0020(0),,
CNF_SS_CL1_002800_0000(0),Grizzled Knight,
CNF_SS_CL1_002800_0001(0),Grizzled Knight,
CNF_SS_CL1_002900_0000(0),Veteran Brigand,
CNF_SS_CL1_002900_0001(0),Veteran Brigand,
CNF_SS_CL1_002900_0002(0),Veteran Brigand,
CNF_SS_CL1_002900_0010(0),Faltering Youth,
CNF_SS_CL1_002900_0011(0),Fledgling Bandit,
CNF_SS_CL1_002900_0020(0),Gentle Graybeard,
CNF_SS_CL1_002900_0030(0),Orphanage Matron,
CNF_SS_CL1_003000_0010(0),Stern Guardsman,
CNF_SS_CL1_003000_0011(0),Stern Guardsman,
CNF_SS_CL1_003000_0012(0),Stern Guardsman,
CNF_SS_CL1_003000_0020(0),Enlightened Aristocrat,
CNF_SS_CL1_003000_0021(0),Enlightened Aristocrat,
CNF_SS_CL1_003000_0022(0),Enlightened Aristocrat,
CNF_SS_CL1_003000_0030(0),Pauper Revolutionary,
CNF_SS_CL1_003000_0031(0),Pauper Revolutionary,
CNF_SS_CL1_003000_0032(0),Pauper Revolutionary,
CNF_SS_CL1_003000_0040(0),Pauper,
CNF_SS_CL1_003000_0050(0),Pauper,
CNF_SS_CL1_003000_0060(0),Pauper,
CNF_SS_CL4_012100_0000(0),Kaia,
CNF_SS_CL4_012100_0010(0),Friendly Farmer,
CNF_NP_CLL_012000_0000(0),Thief,
CNF_NP_CLL_022000_0000(0),Guard,
CNF_NP_CLL_020010_0000(0),Guard Captain,
CNF_NP_CLL_020020_0000(0),Inexperienced Merchant,
CNF_SS_DE1_001800_0000(0),Hired Barkeep,
CNF_SS_DE1_001800_0010(0),Drunken Bouncer,
CNF_SS_DE1_001900_0000(0),Guard,
CNF_SS_DE1_001900_0010(0),,
CNF_SS_DE1_001900_0020(0),,
CNF_SS_DE1_002000_0000(0),Blue Dancer,
CNF_SS_DE1_002000_0010(0),Star Dancer,
CNF_SS_DE1_002000_0020(0),Sickly Girl,
CNF_SS_DE1_002000_0030(0),Pensive Mother,
CNF_MS_SHA_000000_0000(0),Master's Lackey,
CNF_MS_SHA_000010_0000(0),Master's Lackey,
CNF_NP_DEM_000020_0000(0),Genial Graybeard,
CNF_NP_DEM_000030_0000(0),Smiling Dancer,
CNF_NP_DEM_000040_0000(0),Gentle Grandma,
CNF_SS_FO1_003200_0000(0),Genteel Madam,
CNF_SS_FO1_003200_0001(0),Genteel Madam,
CNF_SS_FO1_003200_0010(0),Industrious Husband,
CNF_SS_FO1_003200_0011(0),Industrious Husband,
CNF_SS_FO1_003300_0000(0),Aspiring Hunter,
CNF_SS_FO1_003300_0001(0),Aspiring Merchant,
CNF_SS_FO1_003300_0002(0),Fledgling Hunter,
CNF_SS_FO1_003300_0010(0),Roving Naturalist,
CNF_SS_FO1_003300_0020(0),Nomadic Hunter,
CNF_SS_FO4_012400_0000(0),Ashlan,
CNF_SS_FO4_012400_0010(0),Old Storyteller,
CNF_NP_FOS_000040_0000(0),Cocksure Hunter,
CNF_SS_MO1_001600_0000(0),Kindly Farmer,
CNF_SS_MO1_001600_0010(0),Courageous Cowherd,
CNF_SS_MO1_001700_0000(0),Melancholy Youth,
CNF_SS_MO1_001700_0010(0),Affable Antiquarian,
CNF_SS_MO1_001700_0020(0),Gravestone,
CNF_NP_MOS_020000_0000(0),Shepherd Boy,
CNF_NP_MOS_000010_0000(0),Vigilant Shopgirl,
CNF_NP_MOS_000020_0000(0),Pauper Boy,
CNF_SS_PL1_000700_0000(0),Capable Culinarian,
CNF_SS_PL1_000700_0001(0),Capable Culinarian,
CNF_SS_PL1_000800_0000(0),,
CNF_SS_PL1_000800_0001(0),,
CNF_SS_PL1_000800_0002(0),,
CNF_SS_PL1_000800_0010(0),,
CNF_SS_PL1_000800_0011(0),,
CNF_SS_PL1_000800_0012(0),,
CNF_SS_PL1_001100_0000(0),Passionate Reader,
CNF_SS_PL1_001100_0001(0),Passionate Reader,
CNF_SS_PL1_001100_0002(0),Passionate Reader,
CNF_SS_PL1_001100_0010(0),Merry Drunkard,
CNF_SS_PL1_001100_0020(0),Know-it-all's Father,
CNF_SS_PL1_001100_0030(0),Best-selling Author,
CNF_SS_PL1_001100_0031(0),Best-selling Author,
CNF_SS_PL1_001100_0040(0),Scholarly Youth,
CNF_SS_PL1_001100_0041(0),Scholarly Youth,
CNF_SS_PL1_001200_0000(0),Art Lover,
CNF_SS_PL1_001200_0001(0),Art Lover,
CNF_SS_PL1_001200_0002(0),Art Lover,
CNF_SS_PL1_001200_0010(0),Artist's Brother,
CNF_SS_PL1_001200_0011(0),Artist's Brother,
CNF_SS_PL1_001200_0012(0),Baker's Brother,
CNF_SS_PL1_001200_0020(0),Landscape Artist,
CNF_SS_PL1_001200_0021(0),Landscape Artist,
CNF_SS_PL1_001200_0022(0),Baker,
CNF_SS_PL4_010600_0000(0),Theracio,
CNF_SS_PL4_010600_0010(0),Shifty Moneylender,
CNF_SS_PL4_010600_0011(0),Shifty Moneylender,
CNF_NP_PLL_012000_0000(0),Mercedes,
CNF_SS_RI1_002200_0000(0),Lost Grandfather,
CNF_SS_RI1_002200_0001(0),Garrulous Grandfather,
CNF_SS_RI1_002200_0010(0),Lonely Grandchild,
CNF_SS_RI1_002200_0011(0),Happy Grandchild,
CNF_SS_RI1_002300_0000(0),Angler,
CNF_SS_RI1_002300_0001(0),Angler,
CNF_SS_RI1_002300_0002(0),Angler,
CNF_SS_RI1_002300_0010(0),Fishmonger,
CNF_SS_RI1_002300_0011(0),Fishmonger,
CNF_SS_RI1_002300_0020(0),Magg the Cook,
CNF_SS_RI1_002300_0021(0),Magg the Cook,
CNF_SS_RI1_002300_0030(0),Regular Patron,
CNF_SS_RI1_002300_0031(0),Regular Patron,
CNF_SS_RI4_011800_0000(0),Meryl,
CNF_SS_RI4_011800_0001(0),Meryl,
CNF_SS_RI4_011800_0010(0),Meryl's Father,
CNF_SS_RI4_011800_0011(0),Meryl's Father,
CNF_SS_RI4_011800_0020(0),Meryl's Mother,
CNF_SS_RI4_011800_0021(0),Meryl's Mother,
CNF_SS_RI4_011800_0030(0),Gertas,
CNF_NP_RIS_000030_0000(0),Confident Girl,
CNF_NP_RIS_000040_0000(0),Nature Researcher,
CNF_NP_RIS_000050_0000(0),Reflective Grandma,
CNF_SS_SE1_001300_0000(0),,
CNF_SS_SE1_001300_0001(0),,
CNF_SS_SE1_001300_0010(0),,
CNF_SS_SE1_001300_0011(0),,
CNF_SS_SE1_001300_0020(0),,
CNF_SS_SE1_001400_0000(0),Tony,
CNF_SS_SE1_001400_0001(0),Tony,
CNF_SS_SE1_001400_0002(0),Tony,
CNF_SS_SE1_001400_0010(0),Mathilda,
CNF_SS_SE1_001400_0011(0),Mathilda,
CNF_SS_SE1_001400_0012(0),Mathilda,
CNF_SS_SE1_001400_0020(0),Tony's Mother,
CNF_SS_SE1_001400_0021(0),Tony's Mother,
CNF_SS_SE1_001400_0022(0),Tony's Mother,
CNF_SS_SE4_010900_0000(0),Le Mann,
CNF_SS_SE4_010900_0010(0),Antique Dealer,
CNF_SS_SE4_010900_0020(0),Harris,
CNF_NP_SES_000010_0000(0),Street Vendor,
CNF_SS_SN1_000200_0000(0),,
CNF_SS_SN1_000200_0001(0),,
CNF_SS_SN1_000200_0010(0),Mercenary,
CNF_SS_SN1_000200_0011(0),Mercenary,
CNF_SS_SN1_000200_0020(0),,
CNF_SS_SN1_000300_0000(0),Accused Man,
CNF_SS_SN1_000300_0001(0),Accused Man,
CNF_SS_SN1_000300_0002(0),Accused Man,
CNF_SS_SN1_000300_0010(0),Witness,
CNF_SS_SN1_000300_0011(0),Witness,
CNF_SS_SN1_000300_0012(0),Witness,
CNF_SS_SN1_000300_0020(0),Drunken Soldier,
CNF_SS_SN1_000400_0000(0),,
CNF_SS_SN1_000400_0001(0),,
CNF_SS_SN1_000400_0010(0),,
CNF_SS_SN1_000400_0011(0),,
CNF_SS_SN1_000400_0020(0),,
CNF_SS_SN1_000400_0030(0),,
CNF_SS_SN1_000400_0040(0),,
CNF_SS_SN4_010300_0000(0),Miles,
CNF_SS_SN4_010300_0001(0),Miles,
CNF_SS_SN4_010300_0010(0),Former Knight Ardante,
CNF_NP_SNL_020020_0000(0),Resolute Cleric,
CN_NP_MOS_001800_0000(0),Village Headman,
CN_MS_RUD_000300_0000(0),Philip's Mother,
CN_NP_MOS_000010_0000(0),Watchman,
CN_NP_MOS_000020_0000(0),Captain of the Watch,
CN_SS_MO2_011200_0000(0),Noelle,
CN_SS_MO1_012800_0000(0),Pensive Girl,
CN_SS_MO1_012800_0001(0),Wide-eyed Girl,
CN_SS_MO1_012800_0002(0),Budding Songstress,
CN_SS_MO1_012800_0010(0),Pathetic Father,
CN_SS_MO1_012800_0011(0),Reformed Father,
CN_NP_MOS_000030_0000(0),Villager,
CN_SS_DE4_011500_0000(0),Wayfaring Girl,
CN_SS_DE4_011500_0001(0),Ria,
CN_SS_DE4_011500_0010(0),Fractious Man,
CN_SS_DE4_011500_0011(0),Crestfallen Man,
CN_SS_DE1_013000_0000(0),Shopkeep,
CN_SS_DE1_013000_0010(0),Street Tough,
CN_SS_DE1_013000_0011(0),Promising Merchant,
CN_SS_DE1_013000_0020(0),,
CN_SS_DE1_013000_0021(0),Shop Assistant,
CN_SS_DE1_013000_0030(0),Tobias,
CN_SS_DE1_013000_0040(0),Amnesiac Girl,
CN_SS_DE1_013000_0041(0),Layla,
CN_SS_MO1_012800_0020(0),Moneylender,
CN_SS_MO1_012800_0030(0),Barkeep,
CN_NP_DEM_000000_0000(0),Well-heeled Gentleman,
CN_NP_DEM_000010_0000(0),Master's Lackey,
CN_NP_DEM_000020_0000(0),Townsperson,
CN_NP_DEM_000030_0000(0),Customer,
CN_NP_DEM_000040_0000(0),Stagehand,
CN_MS_RUD_000200_0000(0),Philip,
CN_NP_MOF_010000_0000(0),Traveler,
CN_NP_RUD_000000_0000(0),Enemy Soldier,
CN_NP_RUD_000000_0010(0),Knight of Hornburg,
CN_NP_MOS_000040_0000(0),Brigand,
CN_NP_DEM_000050_0000(0),???,
CN_NP_DEM_000060_0000(0),Dancer,
CN_MS_SHA_000100_0000(0),Helgenish,
CN_MS_SHA_000100_0010(0),Yusufa,
CN_MS_SHA_000500_0000(0),Girl,
CN_MS_SHA_000500_0010(0),Father,
CN_MS_SHA_000000_0000(0),Left-hand Man,
CN_MS_RUD_000100_0000(0),Erhardt,
CN_MS_RUD_000700_0000(0),Gaston,
CN_NP_DEM_010000_0000(0),Wary Shop Attendant,
CNF_NP_CLS_000020_0000(0),Barmaid,
CNF_NP_DES_000080_0000(0),Bale,
CNF_SS_SE2_004300_0000(0),Former Sailor,
CNF_SS_SE2_004300_0001(0),Sailor,
CNF_SS_SE2_004300_0010(0),Amnesiac,
CNF_SS_SE2_004300_0011(0),Amnesiac,
CNF_SS_SE2_004400_0000(0),Merchantry Master,
CNF_SS_SE2_004400_0001(0),Merchantry Master,
CNF_SS_SE2_004400_0002(0),Merchantry Master,
CNF_SS_SE2_004400_0010(0),Troubled Merchant,
CNF_SS_SE2_004400_0011(0),Troubled Merchant,
CNF_SS_SE2_004400_0012(0),Troubled Merchant,
CNF_SS_SE2_004400_0020(0),Unsavory Man,
CNF_SS_SE2_004400_0021(0),Unsavory Man,
CNF_SS_SE2_004400_0022(0),Unsavory Man,
CNF_SS_SE2_004400_0030(0),Knowledgeable Traveler,
CNF_SS_SE2_004400_0040(0),Drevon,
CNF_SS_SE2_004400_0041(0),Drevon,
CNF_SS_SE2_004500_0000(0),Fledgling Fisherman,
CNF_SS_SE2_004500_0001(0),Fledgling Fisherman,
CNF_SS_SE2_004500_0002(0),Fledgling Fisherman,
CNF_SS_SE2_004500_0010(0),Fisherman's Sweetheart,
CNF_SS_SE2_004500_0011(0),Fisherman's Sweetheart,
CNF_SS_SE2_004500_0020(0),Barkeep,
CNF_SS_SE2_004500_0030(0),Leviathan Hunter,
CNF_SS_SE2_004500_0031(0),Leviathan Hunter,
CNF_SS_SE2_004500_0040(0),Leviathan,
CNF_SS_CL3_009700_0000(0),Miserable Mother,
CNF_SS_CL3_009700_0001(0),Proud Mother,
CNF_SS_CL3_009700_0010(0),Stern Knight,
CNF_SS_CL3_009700_0011(0),Kindly Knight,
CNF_SS_CL3_009700_0020(0),Knight's Wife,
CNF_SS_CL3_009700_0021(0),Knight's Wife,
CNF_SS_CL3_009800_0001(0),Struggling Merchant,
CNF_SS_CL3_009800_0002(0),Struggling Merchant,
CNF_SS_CL3_009800_0003(0),Optimistic Merchant,
CNF_SS_CL3_009800_0010(0),Know-it-all Milo,
CNF_SS_CL3_009800_0011(0),Know-it-all Milo,
CNF_SS_CL3_009800_0020(0),Lazy Loafer,
CNF_SS_CL3_009800_0021(0),Lazy Loafer,
CNF_SS_CL3_009800_0030(0),Obstinate Merchant,
CNF_SS_CL2_006200_0000(0),Miner,
CNF_SS_CL2_006200_0001(0),Miner,
CNF_SS_CL2_006200_0010(0),Stonemonger,
CNF_SS_CL2_006200_0011(0),Stonemonger,
CNF_SS_CL2_006200_0020(0),Inquisitive Lady,
CNF_SS_CL2_006300_0000(0),,
CNF_SS_CL2_006300_0001(0),,
CNF_SS_CL2_006300_0002(0),,
CNF_SS_CL2_006300_0010(0),,
CNF_SS_CL2_006300_0011(0),,
CNF_SS_CL2_006300_0012(0),,
CNF_SS_CL2_006300_0020(0),,
CNF_SS_CL2_006300_0030(0),Laborer,
CNF_SS_CL2_006400_0000(0),Gendy,
CNF_SS_CL2_006400_0001(0),Gendy,
CNF_SS_CL2_006400_0002(0),Gendy,
CNF_SS_CL2_006400_0010(0),Fashionable Traveler,
CNF_SS_CL2_006400_0020(0),Shivering Townsperson,
CNF_SS_CL2_006400_0021(0),Shivering Townsperson,
CNF_SS_CL2_006400_0022(0),Shivering Townsperson,
CNF_SS_DE2_052000_0000(0),Guard,
CNF_SS_DE2_052000_0010(0),Aristocrat's Daughter,
CNF_SS_DE2_052000_0011(0),Guard Captain,
CNF_SS_DE2_053000_0000(0),Sweet Tooth,
CNF_SS_DE2_053000_0001(0),Sweet Tooth,
CNF_SS_DE2_053000_0010(0),Frostlands Farmer,
CNF_SS_DE2_054000_0000(0),Staid Soldier,
CNF_SS_DE2_054000_0001(0),Staid Soldier,
CNF_SS_DE2_054000_0002(0),Staid Soldier,
CNF_SS_DE2_054000_0010(0),Injured Scout,
CNF_SS_DE2_054000_0011(0),Injured Scout,
CNF_SS_DE2_054000_0020(0),Drunkard,
CNF_SS_DE2_054000_0021(0),Drunkard,
CNF_SS_DE2_054000_0022(0),Suspicious Man,
CNF_SS_DE2_054000_0030(0),Tavern Patron,
CNF_SS_DE1_001800_0001(0),Hired Barkeep,
CNF_SS_DE1_001800_0011(0),Imposing Bouncer,
CNF_SS_DE1_002000_0001(0),Blue Dancer,
CNF_SS_DE1_002000_0002(0),Blue Dancer,
CNF_SS_DE1_002000_0011(0),Star Dancer,
CNF_SS_DE1_002000_0012(0),Star Dancer,
CNF_SS_DE1_002000_0021(0),Sickly Girl,
CNF_SS_DE1_002000_0031(0),Pensive Mother,
CNF_SS_MO2_047000_0000(0),Bookbinder,
CNF_SS_MO2_047000_0001(0),Bookbinder,
CNF_SS_MO2_047000_0010(0),Astute Youth,
CNF_SS_MO2_047000_0011(0),Astute Youth,
CNF_SS_MO2_047000_0020(0),Exotic Grandma,
CNF_SS_MO2_047000_0021(0),Exotic Grandma,
CNF_SS_MO2_048000_0000(0),,
CNF_SS_MO2_048000_0001(0),,
CNF_SS_MO2_048000_0002(0),,
CNF_SS_MO2_048000_0010(0),,
CNF_SS_MO2_048000_0020(0),,
CNF_SS_MO2_048000_0030(0),,
CNF_SS_MO2_005000_0000(0),Elderly Shopowner,
CNF_SS_MO2_005000_0001(0),Elderly Shopowner,
CNF_SS_MO2_005000_0002(0),Elderly Shopowner,
CNF_SS_MO2_005000_0010(0),Ruffian Leader,
CNF_SS_MO2_005000_0011(0),Ruffian Leader,
CNF_SS_MO2_005000_0020(0),Ruffian Lackey,
CNF_SS_MO2_005000_0021(0),Ruffian Lackey,
CNF_SS_MO2_005000_0030(0),Tobias,
CNF_SS_MO2_005000_0031(0),Tobias,
CNF_SS_MO2_005000_0040(0),Layla,
CNF_SS_MO2_005000_0041(0),Layla,
CNF_SS_MO1_001600_0001(0),Kindly Farmer,
CNF_SS_MO1_001700_0001(0),Melancholy Youth,
CNF_SS_MO1_001700_0002(0),Melancholy Youth,
CNF_SS_FO2_006700_0000(0),Gambler,
CNF_SS_FO2_006700_0001(0),Successful Gambler,
CNF_SS_FO2_006700_0010(0),Estadas,
CNF_SS_FO2_006700_0011(0),Estadas,
CNF_SS_FO2_006700_0020(0),Mont d'Or,
CNF_SS_FO2_006700_0021(0),Mont d'Or,
CNF_SS_FO2_006800_0000(0),Laconic Father,
CNF_SS_FO2_006800_0001(0),Laconic Father,
CNF_SS_FO2_006800_0010(0),Ellie,
CNF_SS_FO2_006800_0011(0),Ellie,
CNF_SS_FO2_006800_0020(0),Gossipy Townsperson,
CNF_SS_FO2_007000_0000(0),Listless Gladiator,
CNF_SS_FO2_007000_0001(0),Listless Gladiator,
CNF_SS_FO2_007000_0002(0),Resilient Gladiator,
CNF_SS_FO2_007000_0010(0),Starry-eyed Boy,
CNF_SS_FO2_007000_0011(0),Starry-eyed Boy,
CNF_SS_FO2_007000_0013(0),Starry-eyed Boy,
CNF_SS_FO2_007000_0020(0),Doting Aunt,
CNF_SS_FO2_007000_0021(0),Doting Aunt,
CNF_SS_FO2_007000_0022(0),Doting Aunt,
CNF_SS_SN2_034000_0000(0),Ingenious Inventor,
CNF_SS_SN2_034000_0001(0),Ingenious Inventor,
CNF_SS_SN2_035000_0000(0),Pathetic Father,
CNF_SS_SN2_035000_0001(0),Reformed Father,
CNF_SS_SN2_035000_0010(0),Moneylender,
CNF_SS_SN2_035000_0011(0),Moneylender,
CNF_SS_SN2_035000_0020(0),Tavern Proprietor,
CNF_SS_SN2_035000_0021(0),Tavern Proprietor,
CNF_SS_SN2_035000_0030(0),Pensive Girl,
CNF_SS_SN2_035000_0031(0),Pensive Girl,
CNF_SS_SN2_035000_0032(0),Wide-eyed Girl,
CNF_SS_RI3_009400_0000(0),Passionate Youth,
CNF_SS_RI3_009400_0001(0),Passionate Explorer,
CNF_SS_RI3_009400_0002(0),Passionate Farmer,
CNF_SS_RI3_009400_0010(0),Calm Woman,
CNF_SS_RI3_009400_0020(0),Honest Youth,
CNF_SS_RI3_009400_0030(0),Erstwhile Retainer,
CNF_SS_RI3_009400_0040(0),Erstwhile Bodyguard,
CNF_SS_RI3_009500_0000(0),Servant,
CNF_SS_RI3_009500_0001(0),Servant,
CNF_SS_RI3_009500_0002(0),Servant,
CNF_SS_RI3_009500_0010(0),Oblivious Townsperson,
CNF_SS_RI3_009500_0020(0),Youth's Mother,
CNF_SS_RI3_009500_0021(0),Youth's Mother,
CNF_SS_RI3_009500_0030(0),Mysterious Knight,
CNF_SS_RI3_009500_0031(0),Cervantes,
CNF_SS_RI3_009500_0032(0),Cervantes,
CNF_SS_RI3_009500_0040(0),Enthusiastic Youth,
CNF_SS_RI3_009500_0041(0),Proud Squire,
CNF_SS_RI2_005600_0000(0),Worrywart,
CNF_SS_RI2_005600_0001(0),Worrywart,
CNF_SS_RI2_005600_0010(0),Assiduous Scholar,
CNF_SS_RI2_005600_0011(0),Assiduous Scholar,
CNF_SS_RI2_005700_0000(0),Kindly Cleric,
CNF_SS_RI2_005700_0001(0),Kindly Cleric,
CNF_SS_RI2_005700_0010(0),Ruffian,
CNF_SS_RI2_005700_0011(0),Caretaker,
CNF_SS_RI2_005700_0012(0),Reformed Man,
CNF_SS_RI2_006000_0000(0),River Dweller,
CNF_SS_RI2_006000_0001(0),River Dweller,
CNF_SS_RI2_006000_0002(0),River Dweller,
